tripduration,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude
276,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
455,Central Square at Mass Ave / Essex St,42.36507,-71.1031,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
250,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Ames St at Main St,42.3625,-71.08822
1286,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768080,-71.11714124679570
687,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516
285,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Square at Mass Ave / Essex St,42.36507,-71.1031
236,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Ames St at Main St,42.3625,-71.08822
263,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Central Square at Mass Ave / Essex St,42.36507,-71.1031
223,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
214,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
226,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
521,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
937,MIT at Mass Ave / Amherst St,42.3581,-71.093198,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
1408,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Porter Square Station,42.387995,-71.119084
469,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
1333,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516
492,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,MIT at Mass Ave / Amherst St,42.3581,-71.093198
303,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
216,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
562,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
863,Porter Square Station,42.387995,-71.119084,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
438,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Central Square at Mass Ave / Essex St,42.36507,-71.1031
496,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Central Square at Mass Ave / Essex St,42.36507,-71.1031
161,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
244,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
450,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
721,Porter Square Station,42.387995,-71.119084,Binney St / Sixth St,42.366095,-71.086388
534,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Porter Square Station,42.387995,-71.119084
917,Porter Square Station,42.387995,-71.119084,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
279,Porter Square Station,42.387995,-71.119084,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
348,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
265,Ames St at Main St,42.3625,-71.08822,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
116,Ames St at Main St,42.3625,-71.08822,Kendall Street,42.363560158429900,-71.08216792345050
409,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
229,Porter Square Station,42.387995,-71.119084,Danehy Park,42.388966,-71.132788
400,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768080,-71.11714124679570
593,Rindge Avenue - O'Neill Library,42.392766,-71.129042,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
625,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
324,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Kendall Street,42.363560158429900,-71.08216792345050
368,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
281,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
500,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
301,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Ames St at Main St,42.3625,-71.08822
167,Binney St / Sixth St,42.366095,-71.086388,Ames St at Main St,42.3625,-71.08822
897,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
429,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
425,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,MIT at Mass Ave / Amherst St,42.3581,-71.093198
296,Porter Square Station,42.387995,-71.119084,Danehy Park,42.388966,-71.132788
654,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
429,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Central Square at Mass Ave / Essex St,42.36507,-71.1031
549,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
478,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Binney St / Sixth St,42.366095,-71.086388
441,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
256,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Ames St at Main St,42.3625,-71.08822
278,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
162,MIT at Mass Ave / Amherst St,42.3581,-71.093198,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
375,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
460,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,EF - North Point Park,42.369885,-71.069957
783,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
167,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
162,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
199,Ames St at Main St,42.3625,-71.08822,Binney St / Sixth St,42.366095,-71.086388
573,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,MIT at Mass Ave / Amherst St,42.3581,-71.093198
577,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
1048,Ames St at Main St,42.3625,-71.08822,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
204,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
401,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
375,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
371,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
668,Porter Square Station,42.387995,-71.119084,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
347,Central Square at Mass Ave / Essex St,42.36507,-71.1031,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
491,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
266,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
258,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
205,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
294,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
571,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Kendall Street,42.363560158429900,-71.08216792345050
422,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
308,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Binney St / Sixth St,42.366095,-71.086388
223,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
272,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
469,Ames St at Main St,42.3625,-71.08822,EF - North Point Park,42.369885,-71.069957
492,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
473,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Ames St at Main St,42.3625,-71.08822
380,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Ames St at Main St,42.3625,-71.08822
491,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
265,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
206,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
210,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,MIT at Mass Ave / Amherst St,42.3581,-71.093198
174,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
269,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
748,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Lechmere Station at Cambridge St / First St,42.370677,-71.076529
507,Porter Square Station,42.387995,-71.119084,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
323,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
413,Ames St at Main St,42.3625,-71.08822,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
404,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
317,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
197,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
198,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
308,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
194,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
439,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
516,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Ames St at Main St,42.3625,-71.08822
225,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
275,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
410,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Binney St / Sixth St,42.366095,-71.086388
445,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
273,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
241,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,EF - North Point Park,42.369885,-71.069957
310,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
239,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
631,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
611,Alewife Station at Russell Field,42.396105,-71.139459,Porter Square Station,42.387995,-71.119084
223,Ames St at Main St,42.3625,-71.08822,MIT at Mass Ave / Amherst St,42.3581,-71.093198
423,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
308,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
294,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Central Square at Mass Ave / Essex St,42.36507,-71.1031
522,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
689,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Ames St at Main St,42.3625,-71.08822
273,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
165,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
919,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Kendall Street,42.363560158429900,-71.08216792345050
352,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
260,Ames St at Main St,42.3625,-71.08822,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
930,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
645,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
505,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Ames St at Main St,42.3625,-71.08822
204,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT at Mass Ave / Amherst St,42.3581,-71.093198
413,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Ames St at Main St,42.3625,-71.08822
212,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
261,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
78,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,Kendall Street,42.363560158429900,-71.08216792345050
340,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
282,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
1448,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
253,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
443,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
212,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
103,Ames St at Main St,42.3625,-71.08822,Kendall Street,42.363560158429900,-71.08216792345050
255,Ames St at Main St,42.3625,-71.08822,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
299,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
1833,MIT at Mass Ave / Amherst St,42.3581,-71.093198,MIT at Mass Ave / Amherst St,42.3581,-71.093198
287,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
521,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,MIT at Mass Ave / Amherst St,42.3581,-71.093198
489,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
692,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
157,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
376,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
554,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,EF - North Point Park,42.369885,-71.069957
711,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
229,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
1415,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
636,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
345,Binney St / Sixth St,42.366095,-71.086388,MIT at Mass Ave / Amherst St,42.3581,-71.093198
450,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
390,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
917,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
80115,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,18 Dorrance Warehouse,42.387151,-71.075978
168,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
787,Porter Square Station,42.387995,-71.119084,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
340,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
173,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
350,Ames St at Main St,42.3625,-71.08822,MIT at Mass Ave / Amherst St,42.3581,-71.093198
402,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
347,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Binney St / Sixth St,42.366095,-71.086388
321,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
389,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
384,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,Ames St at Main St,42.3625,-71.08822
466,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
220,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
273,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Ames St at Main St,42.3625,-71.08822
217,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579
852,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473
505,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
193,Kendall Street,42.363560158429900,-71.08216792345050,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
256,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945
544,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
320,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
176,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865
619,Danehy Park,42.388966,-71.132788,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886
700,Rindge Avenue - O'Neill Library,42.392766,-71.129042,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
918,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,MIT at Mass Ave / Amherst St,42.3581,-71.093198
193,EF - North Point Park,42.369885,-71.069957,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
2079,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Ames St at Main St,42.3625,-71.08822
351,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
418,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
448,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
172,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,MIT at Mass Ave / Amherst St,42.3581,-71.093198
636,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Central Square at Mass Ave / Essex St,42.36507,-71.1031
971,Porter Square Station,42.387995,-71.119084,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
308,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
384,Binney St / Sixth St,42.366095,-71.086388,MIT at Mass Ave / Amherst St,42.3581,-71.093198
296,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105
917,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
884,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Porter Square Station,42.387995,-71.119084
592,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,MIT at Mass Ave / Amherst St,42.3581,-71.093198
403,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
407,Central Square at Mass Ave / Essex St,42.36507,-71.1031,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
448,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
321,Porter Square Station,42.387995,-71.119084,Danehy Park,42.388966,-71.132788
495,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526
437,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070
390,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Ames St at Main St,42.3625,-71.08822
384,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304350,-71.10057324171070,Ames St at Main St,42.3625,-71.08822
447,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075
1114,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,Kendall Street,42.363560158429900,-71.08216792345050
730,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687
142,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
602,MIT at Mass Ave / Amherst St,42.3581,-71.093198,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
350,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
1317,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495
